org_id,code,name,path
54060,TUS1VIO,"Vice Dean Information Officer of the TUM School of Computation, Information and Technology","TUM/Schools/Computation, Information and Technology/Vice Dean/Information Officer"
54061,TUS3VRI,Vice Dean Research and Innovation of the TUM School of Natural Sciences,TUM/Schools/Natural Sciences/Vice Dean/Research and Innovation
54062,TUS3VST,Vice Dean Study and Teaching of the TUM School of Natural Sciences,TUM/Schools/Natural Sciences/Vice Dean/Study and Teaching
54063,TUS3VTD,Vice Dean Talent Management and Diversity of the TUM School of Natural Sciences,TUM/Schools/Natural Sciences/Vice Dean/Talent Management and Diversity
54064,TUS3VIO,Vice Dean Information Officer of the TUM School of Natural Sciences,TUM/Schools/Natural Sciences/Vice Dean/Information Officer
54065,TUS3OTD,Dean's Office (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Dean's Office (NAT)
54066,TUS3O01,Strategy & Development (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Strategy & Development (NAT)
54067,TUS3O02,Office Research & Innovation (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Office Research & Innovation (NAT)
54068,TUS3O03,Administration (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Administration (NAT)
54069,TUS3O04,Finance Office (NAT) - Administration (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/Finance Office (NAT)
54070,TUS3O05,HR Office (NAT) - Administration (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/HR Office (NAT)
54071,TUS3O06,Studienverwaltung (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Studienverwaltung (NAT)
54079,TUS3OGC,Graduate Center (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Graduate Center (NAT)
54080,TUS3O07,IT Office (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/IT Office (NAT)
54081,TUS3O08,Scientific Computing 5400 (NAT) - IT Office (NAT),TUM/Schools/Natural Sciences/School Office/IT Office (NAT)/Scientific Computing 5400 (NAT)
54082,TUS3O09,Central Services (NAT) - School Office,TUM/Schools/Natural Sciences/School Office/Central Services (NAT)
54083,TUS3O10,Glass Blowing Shop (NAT) - Central Services (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Glass Blowing Shop (NAT)
54084,TUS3O11,Facility Management (NAT) - Central Services (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Facility Management (NAT)
54085,TUS3O12,Machine Shop (NAT) - Central Services (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Machine Shop (NAT)
54086,TUS3O21,Unit 5100 (NAT) - Machine Shop (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Machine Shop (NAT)/Unit 5100 (NAT)
54087,TUS3O22,Unit 5400 (NAT) - Machine Shop (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Machine Shop (NAT)/Unit 5400 (NAT)
54088,TUS3O13,Electronics (NAT) - Central Services (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Electronics (NAT)
54089,TUS3O23,Unit 5100 (NAT) - Electronics (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Electronics (NAT)/Unit 5100 (NAT)
54090,TUS3O24,Unit 5400 (NAT) - Electronics (NAT),TUM/Schools/Natural Sciences/School Office/Central Services (NAT)/Electronics (NAT)/Unit 5400 (NAT)
54097,TUCHZB1,IT Services Students 5400 (NAT) - IT Office (NAT),TUM/Schools/Natural Sciences/School Office/IT Office (NAT)/IT Services Students 5400 (NAT)
54117,TUS4F1P,Associate Professorship of Food Process Engineering (Prof. Först),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Food Process Engineering (Prof. Först)
54137,TUS3STC,Student Council,TUM/Schools/Natural Sciences/Student Council
54138,TUS1STC,Student Council,"TUM/Schools/Computation, Information and Technology/Student Council"
54139,TUS3002,Associate Professorship of Theoretical Chemistry (Prof. Stein),TUM/Schools/Natural Sciences/Departments/Chemistry/Theoretical Chemistry (Prof. Stein)
54157,TUGSSCI,"Graduate Center of Computation, Information and Technology","TUM/TUM Graduate School/Graduate Centers/Graduate Center of Computation, Information and Technology"
54158,TUGSSNA,Graduate Center of Natural Sciences,TUM/TUM Graduate School/Graduate Centers/Graduate Center of Natural Sciences
54161,TUGSGCS,Graduate Center TUM Campus Straubing for Biotechnology and Sustainability (GCS),TUM/TUM Graduate School/Graduate Centers/Graduate Center TUM Campus Straubing for Biotechnology and Sustainability (GCS)
54177,TUS1OTD,Dean's Office and Staff Units (CIT) - School Office,"TUM/Schools/Computation, Information and Technology/School Office/Dean's Office and Staff Units (CIT)"
54178,TUS1100,School Services (CIT) - School Office,"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)"
54179,TUS1111,Service Finance (CIT) School Services (CIT),"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)/Service Finance (CIT)"
54180,TUS1112,Service Personnel (CIT) School Services (CIT),"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)/Service Personnel (CIT)"
54181,TUS1113,Room Management (CIT) School Services (CIT),"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)/Room Management (CIT)"
54183,TUS1130,IT Operations (CIT) School Services (CIT),"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)/IT Operations (CIT)"
54184,TUS1200,Academic and Student Affairs (CIT) - School Office,"TUM/Schools/Computation, Information and Technology/School Office/Academic and Student Affairs (CIT)"
54185,TUS1210,Academic Programs Office (CIT) Academic and Student Affairs (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Academic and Student Affairs (CIT)/Academic Programs Office (CIT)"
54186,TUS1220,Graduate Center (CIT) Academic and Student Affairs (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Academic and Student Affairs (CIT)/Graduate Center (CIT)"
54217,TUZEDMG,Center for Digital Medicine and Health (ZDMG),TUM/Integrative Research Institutes/Munich Data Science Institute (MDSI)/Center for Digital Medicine and Health (ZDMG)
54237,TUS2HYP,Hyperloop (Professorship to be filled),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Hyperloop (Professorship to be filled)
54238,TUCSP16,Assistant Professorship of Synthetic Biology (Prof. Niederholtmeyer),TUM/Integrative Research Institutes/TUM Campus Straubing for Biotechnology and Sustainability (TUMCS)/Chairs and Professorships/Synthetic Biology (Prof. Niederholtmeyer)
54239,TUS2DAT,Chair of Design and Transdisciplinarity (Prof. Diefenthaler),TUM/Schools/Engineering and Design/Departments/Civil and Environmental Engineering/Design and Transdisciplinarity (Prof. Diefenthaler)
54240,TUZECCA,TUM Center for Culture and Arts,TUM/TUM Institute for Life Long Learning/TUM Center for Culture and Arts
54257,TUZECOS,TUM Center for Organoid Systems and Tissue Engineering (TUM COS),TUM/Integrative Research Institutes/Munich Institute of Biomedical Engineering (MIBE)/TUM Center for Organoid Systems and Tissue Engineering (TUM COS)
54297,TUXS230,Degree Program M.Sc. Risk and Safety,TUM/Schools/Engineering and Design/Academic Program Administration/Interdisciplinary Engineering/M.Sc. Risk and Safety
54298,TUS1001,Mathematics,"TUM/Schools/Computation, Information and Technology/Student Council/Mathematics"
54299,TUS1002,Informatics,"TUM/Schools/Computation, Information and Technology/Student Council/Informatics"
54300,TUS1003,Electrical and Computer Engineering,"TUM/Schools/Computation, Information and Technology/Student Council/Electrical and Computer Engineering"
54301,TUS1004,Data Science and Artificial Intelligence,"TUM/Schools/Computation, Information and Technology/Student Council/Data Science and Artificial Intelligence"
54317,TUS4L3S,Chair of Livestock Systems (N.N.),TUM/Schools/Life Sciences/Departments/Life Science Systems/Livestock Systems (N.N.)
54318,TUS4I5P,Assistant Professorship of Infection Pathogenesis (Prof. Ebner),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Infection Pathogenesis (Prof. Ebner)
54319,TUS1300,Informatics 18 - Assistant Professorship of Decision Analytics (Prof. Etesami),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Decision Analytics (Prof. Etesami)"
54320,TUS3003,Chair of Quantum Algorithms and Applications (Prof. Kraus),TUM/Schools/Natural Sciences/Departments/Physics/Quantum Algorithms and Applications (Prof. Kraus)
54321,TUS2AFS,Assistant Professorship of Autonomous Vehicle Systems (Prof. Betz),TUM/Schools/Engineering and Design/Departments/Mobility Systems Engineering/Autonomous Vehicle Systems (Prof. Betz)
54322,TUS6B50,Assistant Professorship of Digital Marketing (Prof. Hartmann),"TUM/Schools/Management/Departments/Marketing, Strategy and Leadership/Digital Marketing (Prof. Hartmann)"
54323,TUS7LEA,Assistant Professorship of Learning Analytics (Prof. Poquet),TUM/Schools/Social Sciences and Technology/Departments/Educational Sciences/Learning Analytics (Prof. Poquet)
54324,TUMEGE2,Assistant Professorship of Ethics of AI and Neuroscience (Prof. Ienca),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/History and Ethics of Medicine (Prof. Buyx)/Ethics of AI and Neuroscience (Prof. Ienca)
54337,TUXS231,Degree Program Abgelaufene Promotionsprogramme ehemaliger Fakultäten,TUM/Schools/Engineering and Design/Academic Program Administration/Doctoral Programs  ED/Abgelaufene Promotionsprogramme ehemaliger Fakultäten
54357,TUMEMA2,Associate Professorship of Functional Allergology (HMGU) (Prof. Eyerich),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Molecular Allergology (Prof. Schmidt-Weber)/Functional Allergology (HMGU) (Prof. Eyerich)
54377,TUS2PAB,MPA BAU - Testing Institute for Building Materials,TUM/Schools/Engineering and Design/Departments/Materials Engineering/MPA BAU - Testing Institute for Building Materials
54397,TUS2TCA,Techcore ASG,TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Techcore ASG
54417,TUS6B51,Chair of Entrepreneurial Education (Prof. Tryba),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurial Education (Prof. Tryba)
54437,TUXS232,"Degree Program M.Sc. Mechatronics, Robotics and Biomechanical Engineering","TUM/Schools/Engineering and Design/Academic Program Administration/Mechanical Engineering/M.Sc. Mechatronics, Robotics and Biomechanical Engineering"
54438,TUS4R5I,Associate Professorship of Root-Soil Interaction (Prof. Ahmed),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Root-Soil Interaction (Prof. Ahmed)
54439,TUS3004,Chair of Applied Quantum Theory (Prof. Rabl),TUM/Schools/Natural Sciences/Departments/Physics/Applied Quantum Theory (Prof. Rabl)
54457,TUS1302,Informatics 4 - Assistant Professorship of Software Engineering for Data-intensive Applications (Prof. Stocco),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Software Engineering for Data-intensive Applications (Prof. Stocco)"
54458,TUS1303,Informatics Heilbronn 7 - Assistant Professorship of Information Systems (Prof. Pufahl),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Information Systems (Prof. Pufahl)"
54477,TUS1301,Informatics 36 - Associate Professorship of Algorithmic Machine Learning & Explainable AI (Prof. Bauer),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Professorship of Algorithmic Machine Learning & Explainable AI (Prof. Bauer)"
54497,TUXS112,Degree Program M.Sc. Data Engineering and Analytics,"TUM/Schools/Computation, Information and Technology/Academic Program Administration/Informatik/M.Sc. Data Engineering and Analytics"
54517,TUS1304,Informatics Heilbronn 6 - Chair of Data Analytics and Statistics (Prof. Fraser),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Data Analytics and Statistics (Prof. Fraser)"
54537,TUS1SOH,School Office Heilbronn - School Office,"TUM/Schools/Computation, Information and Technology/School Office/School Office Heilbronn"
54557,TUS3005,Theory of Correlated Quantum Materials (Prof. Classen),TUM/Schools/Natural Sciences/Departments/Physics/Theory of Correlated Quantum Materials (Prof. Classen)
54558,TUMERO5,Assistant Professorship of Artificial Intelligence in Radiology (Prof. Wachinger),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Radiology (Prof. Makowski)/Assistant Professorship of Artificial Intelligence in Radiology (Prof. Wachinger)
54559,TUMEEH0,Institute of Experimental Hematology (Prof. Schmidt-Supprian),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Experimental Hematology (Prof. Schmidt-Supprian)
54560,TUMEEN0,Institute of Experimental Neuroimmunology (Prof. Korn),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Experimental Neuroimmunology (Prof. Korn)
54561,TUMEEN1,Chair of Experimental Neuroimmunology (Prof. Korn),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Experimental Neuroimmunology (Prof. Korn)/Experimental Neuroimmunology (Prof. Korn)
54562,TUMEET0,Institute of Exerimentelle Tumortherapie (Prof. Saur),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Exerimentelle Tumortherapie (Prof. Saur)
54563,TUMEET1,Chair of Translational Tumor Research (DKTK) (Prof. Saur),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Exerimentelle Tumortherapie (Prof. Saur)/Translational Tumor Research (DKTK) (Prof. Saur)
54564,TUMEKC2,Assistant Professorship of Molecular Medicine - Immune Signaling (Prof. Jellusova),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Laboratory Medicine (Prof. Ruland)/Molecular Medicine - Immune Signaling (Prof. Jellusova)
54565,TUME1M3,Assistant Professorship of Gene Editing (Prof. Grünewald),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine I - Cardiology (Prof. Laugwitz)/Gene Editing (Prof. Grünewald)
54566,TUME1M4,Associate Professorship of Cardiovascular Translation in Large Animal Models (Prof. Klymiuk),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine I - Cardiology (Prof. Laugwitz)/Cardiovascular Translation in Large Animal Models (Prof. Klymiuk)
54567,TUME2M2,Associate Professorship of Tumormetabolism (Prof. Algül),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine II - Gastroenterology (Prof. Schmid)/Tumormetabolism (Prof. Algül)
54568,TUME3M3,Associate Professorship of Translational Immunotherapy (Prof. Krackhardt),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine III - Hematology and Medical Oncology (Prof. Bassermann)/Translational Immunotherapy (Prof. Krackhardt)
54569,TUMENN0,Clinic and Polyclinic for Neonatology (Prof. Peters komm.),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Clinic and Polyclinic for Neonatology (Prof. Peters komm.)
54570,TUMENN1,Assistant Professorship of Neonatology (Prof. Peters komm.),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Clinic and Polyclinic for Neonatology (Prof. Peters komm.)/Neonatology (Prof. Peters komm.)
54571,TUMENC2,Associate Professorship of Translational Neurotechnology (Prof. Jacob),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Neurosurgery (Prof. Meyer)/Translational Neurotechnology (Prof. Jacob)
54572,TUMENM3,Associate Professorship of Biomedical Magnetic Resonance (Prof. Schilling),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Nuclear Medicine (Prof. Weber)/Biomedical Magnetic Resonance (Prof. Schilling)
54573,TUMENM2,Assistant Professorship of Imaging and Biomarkers in Oncology (Prof. Kossatz),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Nuclear Medicine (Prof. Weber)/Imaging and Biomarkers in Oncology (Prof. Kossatz)
54574,TUPRV12,Vice President - Sustainable Transformation,TUM/TUM Board of Management/Vice Presidents/Vice President - Sustainable Transformation
54577,TUS2FEA,Assistant Professorship of Remote Sensing Applications (Prof. Anders),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Remote Sensing Applications (Prof. Anders)
54597,TUMEKI5,Associate Professorship of Pediatric Infectiology and Immunobiology (Prof. Behrends),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Pediatric Medicine (Prof. Hauer)/Pediatric Infectiology and Immunobiology (Prof. Behrends)
54598,TUMECH7,Associate Professorship of Paediatrics (Prof. Hosie),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Surgery (Prof. Friess)/Paediatrics (Prof. Hosie)
54599,TUMERO6,Associate Professorship of Experimental Magnetic Resonance Imaging (Prof. Karampinos),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Radiology (Prof. Makowski)/Experimental Magnetic Resonance Imaging (Prof. Karampinos)
54600,TUME1M5,Associate Professorship of Molekulare Kardiologie (Prof. Laugwitz),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine I - Cardiology (Prof. Laugwitz)/Molekulare Kardiologie (Prof. Laugwitz)
54601,TUME1M6,Associate Professorship of Regenerative Medicine in Cardiovascular Disease (Prof. Moretti),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine I - Cardiology (Prof. Laugwitz)/Regenerative Medicine in Cardiovascular Disease (Prof. Moretti)
54602,TUMENL5,Associate Professorship of Human Pain Research (Prof. Ploner),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Neurology (Prof. Hemmer)/Human Pain Research (Prof. Ploner)
54603,TUMEHN3,Assistant Professorship of Experimental Audiology (Prof. Wimmer),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Otolaryngology (Prof. Wollenberg)/Experimental Audiology (Prof. Wimmer)
54604,TUPEWAR,Wissenschaftliche Arbeitsgemeinschaft für Raketentechnik und Raumfahrt (WARR),TUM/Institutions close to the University/Student initiatives/Wissenschaftliche Arbeitsgemeinschaft für Raketentechnik und Raumfahrt (WARR)
54617,TUMEDH9,Associate Professorship of Early Clinical Trials in Cardiology (DHM) (Prof. Joner),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Heart and Vascular Diseases (DHM) (Prof. Schunkert)/Early Clinical Trials in Cardiology (DHM) (Prof. Joner)
54618,TUMEDH8,Associate Professorship of Cardiovascular Inflammation (DHM) (Prof. Sager),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Heart and Vascular Diseases (DHM) (Prof. Schunkert)/Cardiovascular Inflammation (DHM) (Prof. Sager)
54619,TUMEDH7,Institute of Anaesthesiology (DHM) (Prof. Tassani-Prell),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institute of Anaesthesiology (DHM) (Prof. Tassani-Prell)
54637,TUXS60P,Degree Program B.Sc. Management and Technology,TUM/Schools/Management/Academic Program Administration/School of Management Location Munich/B.Sc. Management and Technology
54657,TUMEDHA,Chair of Pediatric Cardiology and Cogenital Heart Defects (DHM) (Prof. Ewert),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Paediatric Cardiology (DHM) (Prof. Ewert)/Pediatric Cardiology and Cogenital Heart Defects (DHM) (Prof. Ewert)
54658,TUME2M7,Associate Professorship of Clinical Toxicology (Prof. Eyer),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine II - Gastroenterology (Prof. Schmid)/Abteilung für Klinische Toxikologie (Prof. Eyer)/Clinical Toxicology (Prof. Eyer)
54659,TUMESO0,Chair of Applied Stem Cell and Organoidsystems (Prof. Hebrok),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine/Applied Stem Cell and Organoidsystems (Prof. Hebrok)
54660,TUME2M8,Abteilung für Nephrologie (Prof. Renders komm.),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine II - Gastroenterology (Prof. Schmid)/Abteilung für Nephrologie (Prof. Renders komm.)
54661,TUMEMS0,Chair of Molecular Mechanisms of Metabolism (HMGU) (Prof. Herzig),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine/Molecular Mechanisms of Metabolism (HMGU) (Prof. Herzig)
54662,TUME3M4,Associate Professorship of Personalized Oncology (Prof. Illert),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine III - Hematology and Medical Oncology (Prof. Bassermann)/Personalized Oncology (Prof. Illert)
54663,TUMEDHC,Chair of Herzchirurgie (DHM) (Prof. Krane),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Heart and Vascular Surgery (DHM) (Prof. Krane)/Herzchirurgie (DHM) (Prof. Krane)
54664,TUMEND0,Associate Professorship of Neurobiology of Diabetes (HMGU) (Prof. Pfluger),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine/Neurobiology of Diabetes (HMGU) (Prof. Pfluger)
54665,TUME2M9,Associate Professorship of Translationale Pankreaskrebsforschung (Prof. Reichert),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Internal Medicine II - Gastroenterology (Prof. Schmid)/Translationale Pankreaskrebsforschung (Prof. Reichert)
54666,TUMEPS3,Assistant Professorship of Humane Organoidtechnologien zur Erforschung psychischer Erkrankungen (Prof. Schäfer),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Psychiatry and Psychotherapy (Prof. Priller)/Humane Organoidtechnologien zur Erforschung psychischer Erkrankungen (Prof. Schäfer)
54667,TUMETG0,Chair of Translational Genomics (HMGU) (Prof. Zeggini),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine/Translational Genomics (HMGU) (Prof. Zeggini)
54668,TUMERO7,Institute of Neuroradiology (Prof. Kirschke),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Neuroradiology (Prof. Kirschke)
54669,TUMEDHB,Chair of Congenital Cardiac Surgery (DHM) (Prof. Hörer),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Congenital and Pediatric Heart Surgery (DHM) (Prof. Hörer)/Congenital Cardiac Surgery (DHM) (Prof. Hörer)
54677,TUS2HSP,Associate Professorship of Human Spaceflight Technology (Prof. Detrell),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Human Spaceflight Technology (Prof. Detrell)
54697,TUS4F3U,Forest Research Unit,TUM/Schools/Life Sciences/TUM Plant Technology Center (PTC)/Forest Research Unit
54717,TUS4P1D,Chair of Chemosensory food systems (Prof. Dawid),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Chemosensory food systems (Prof. Dawid)
54737,TUS7RDS,Chair of Responsible Data Science (Prof. Kasneci),TUM/Schools/Social Sciences and Technology/Departments/Governance/Responsible Data Science (Prof. Kasneci)
54738,TUS7PWT,Associate Professorship of Philosophy and Philosophy of Science (Prof. Centrone),"TUM/Schools/Social Sciences and Technology/Departments/Science, Technology and Society/Philosophy and Philosophy of Science (Prof. Centrone)"
54757,TUS1306,Associate Professorship of AI Processor Design (Prof. Amrouch),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/AI Processor Design (Prof. Amrouch)"
54777,TUMEEK0,"Ethics Commission med., AMG","TUM/Schools/Medicine and Health/Ethics Commissions/Ethics Commission med., AMG"
54797,TUZVGTI,Other Institution Guests at TUM Incubator,"TUM/Functional Units/TUM Office for Research and Innovation (ForTe, HR4)/Guests at TUM Incubator"
54817,TUS1307,Informatics Heilbronn 8 - Assistant Professorship of Cyber-Physical Systems (Prof. Alanwar),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Cyber-Physical Systems (Prof. Alanwar)"
54818,TUS3006,Chair of Industrial Chemistry and heterogeneous Catalysis (Prof. Strunk),TUM/Schools/Natural Sciences/Departments/Chemistry/Industrial Chemistry and heterogeneous Catalysis (Prof. Strunk)
54837,TUZEZIP,Zentrum für Infektionsprävention (ZIP),TUM/Corporate Research Centers/Zentrum für Infektionsprävention (ZIP)
54857,TUS1150,"Dean's Office, Recruitment (CIT) Dean's Office and Staff Units (CIT)","TUM/Schools/Computation, Information and Technology/School Office/Dean's Office and Staff Units (CIT)/Dean's Office, Recruitment (CIT)"
54858,TUS1151,Communications (CIT) Dean's Office and Staff Units (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Dean's Office and Staff Units (CIT)/Communications (CIT)"
54859,TUS1152,International Affairs (CIT) Dean's Office and Staff Units (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Dean's Office and Staff Units (CIT)/International Affairs (CIT)"
54860,TUS1153,Talent Management and Diversity (CIT) Dean's Office and Staff Units (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Dean's Office and Staff Units (CIT)/Talent Management and Diversity (CIT)"
54861,TUS1140,Central Laboratories (CIT) School Services (CIT),"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)/Central Laboratories (CIT)"
54877,TUS4U7M,Associate Professorship of Environmental Microbiology (Prof. Schloter),TUM/Schools/Life Sciences/Departments/Life Science Systems/Environmental Microbiology (Prof. Schloter)
54897,TUS5DP1,Department of Health and Sport Sciences,TUM/Schools/Medicine and Health/Departments/Health and Sport Sciences
54898,TUS5DP2,Department of Preclinical Medicine,TUM/Schools/Medicine and Health/Departments/Preclinical Medicine
54899,TUS5DP3,Department of Clinical Medicine,TUM/Schools/Medicine and Health/Departments/Clinical Medicine
54917,TUS4C4P,Associate Professorship of Chemoinformatics and Protein Modelling (Prof. Di Pizio),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Chemoinformatics and Protein Modelling (Prof. Di Pizio)
54937,TUS4C9L,Center of Advanced Light Microscopy (CALM) (BE),TUM/Schools/Life Sciences/Center of Advanced Light Microscopy (CALM) (BE)
54957,TUS1308,Associate Professorship of Quantum Communication Systems Engineering (Prof. Vogl),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Quantum Communication Systems Engineering (Prof. Vogl)"
54977,TUS2RTS,Assistant Professorship of Design and Operation of Public Rail Transport Systems (Prof. Weik),TUM/Schools/Engineering and Design/Departments/Mobility Systems Engineering/Design and Operation of Public Rail Transport Systems (Prof. Weik)
54997,TUS3007,Associate Professorship of Digital Catalysis (Prof. Stein),TUM/Schools/Natural Sciences/Departments/Chemistry/Digital Catalysis (Prof. Stein)
55017,TUXO500,Academic Program Administration of the TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Academic Program Administration
55037,TUZEEKF,Else Kröner Fresenius Center,TUM/Corporate Research Centers/ZIEL - Institute für Food & Health/Else Kröner Fresenius Center
55057,TUXS60Q,Degree Program M.Sc. Management and Digital Technology,TUM/Schools/Management/Academic Program Administration/School of Management Location Heilbronn/M.Sc. Management and Digital Technology
55077,TUS3O25,Unit 5100 (NAT) Finance Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/Finance Office (NAT)/Unit 5100 (NAT)
55078,TUS3O26,Unit 5400 (NAT) Finance Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/Finance Office (NAT)/Unit 5400 (NAT)
55079,TUS3O27,Unit 5100 (NAT) HR Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/HR Office (NAT)/Unit 5100 (NAT)
55080,TUS3O28,Unit 5400 (NAT) HR Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/HR Office (NAT)/Unit 5400 (NAT)
55081,TUS3008,Assistant Professorship of Biomolecular Cryo-Electron Microscopy (Prof. Baer de Oliveira Mann),TUM/Schools/Natural Sciences/Departments/Bioscience/Biomolecular Cryo-Electron Microscopy (Prof. Baer de Oliveira Mann)
55097,TUMEDHE,Institute for Radiology and Nuclear Medicine (DHM) (Dr. Martinoff),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institute for Radiology and Nuclear Medicine (DHM) (Dr. Martinoff)
55098,TUMEDHF,Institute of Laboratory Medicine (DHM) (Prof. Holdenrieder),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institute of Laboratory Medicine (DHM) (Prof. Holdenrieder)
55117,TUXB500,Academic Programs Sports Sciences,TUM/Schools/Medicine and Health/Academic Program Administration/Sports Sciences
55118,TUXB501,Academic Programs Health Sciences,TUM/Schools/Medicine and Health/Academic Program Administration/Health Sciences
55119,TUXB502,Academic Programs Lehramt Sport,TUM/Schools/Medicine and Health/Academic Program Administration/Lehramt Sport
55120,TUXB503,Academic Programs Biomedical Sciences,TUM/Schools/Medicine and Health/Academic Program Administration/Biomedical Sciences
